seed	regime	gene_id	time	expression
2026	steady	5	37	0.0023096766935880256
2026	steady	5	38	0.002330312797035691
2026	steady	5	39	0.002349099097727491
2026	steady	5	40	0.0023661576601439853
2026	steady	5	41	0.00238160828732126
2026	steady	5	42	0.002395567458071343
2026	steady	5	43	0.002408147511422584
2026	steady	5	44	0.002419456043417979
2026	steady	5	45	0.0024295954841183267
2026	steady	5	46	0.0024386628256667393
2026	steady	5	47	0.0024467494753967946
2026	steady	5	48	0.0024539412110634994
2026	steady	5	49	0.0024603182182402856
2026	steady	5	50	0.0024659551926894245
2026	steady	5	51	0.0024709214930393507
2026	steady	5	52	0.0024752813313738808
2026	steady	5	53	0.002479093991353702
2026	steady	5	54	0.0024824140652584172
2026	steady	5	55	0.002485291702873143
2026	steady	5	56	0.0024877728664660166
2026	steady	5	57	0.0024898995872326616
2026	steady	5	58	0.0024917102195417657
2026	steady	5	59	0.0024932396901228694
2026	steady	5	60	0.002494519740012539
2026	steady	5	61	0.0024955791576360188
2026	steady	5	62	0.0024964440018643446
2026	steady	5	63	0.002497137814265921
2026	steady	5	64	0.002497681820079615
2026	steady	5	65	0.0024980951176842487
2026	steady	5	66	0.0024983948565367397
2026	steady	5	67	0.0024985964037063484
2026	steady	5	68	0.002498713499252412
2026	steady	5	69	0.0024987584007838703
2026	steady	5	70	0.002498742017605757
2026	steady	5	71	0.002498674034905095
2026	steady	5	72	0.0024985630284598942
2026	steady	5	73	0.0024984165703733144
2026	steady	5	74	0.002498241326343067
2026	steady	5	75	0.0024980431449759454
2026	steady	5	76	0.002497827139650783
2026	steady	5	77	0.002497597763421598
2026	steady	5	78	0.0024973588774374273
2026	steady	5	79	0.002497113813337318
2026	steady	5	80	0.0024968654300591337
2026	steady	5	81	0.0024966161654795655
2026	steady	5	82	0.0024963680832809122
2026	steady	5	83	0.0024961229154180516
2026	steady	5	84	0.002495882100536813
2026	steady	5	85	0.0024956468186732124
2026	steady	5	86	0.0024954180225416154
2026	steady	5	87	0.0024951964656993336
2026	steady	5	88	0.0024949827278551643
2026	steady	5	89	0.002494777237570451
2026	steady	5	90	0.0024945802925830135
2026	steady	5	91	0.0024943920779671794
2026	steady	5	92	0.002494212682326843
2026	steady	5	93	0.0024940421122031657
2026	steady	5	94	0.0024938803048641543
2026	steady	5	95	0.002493727139629878
2026	steady	5	96	0.0024935824478744648
2026	steady	5	97	0.0024934460218343025
2026	steady	5	98	0.0024933176223408847
2026	steady	5	99	0.002493196985586622
2026	steady	5	100	0.0024930838290225243
2026	steady	5	101	0.0024929778564778595
2026	steady	5	102	0.002492878762583939
2026	steady	5	103	0.002492786236576642
2026	steady	5	104	0.002492699965545473
2026	steady	5	105	0.0024926196371906407
2026	steady	5	106	0.0024925449421437777
2026	steady	5	107	0.0024924755759026854
2026	steady	5	108	0.00249241124042551
2026	steady	5	109	0.00249235164542534
2026	steady	5	110	0.0024922965094020845
2026	steady	5	111	0.002492245560444798
2026	steady	5	112	0.0024921985368341437
2026	steady	5	113	0.002492155187471667
2026	steady	5	114	0.0024921152721596213
2026	steady	5	115	0.0024920785617526245
2026	steady	5	116	0.002492044838199997
2026	steady	5	117	0.00249201389449561
2026	steady	5	118	0.0024919855345500864
2026	steady	5	119	0.0024919595729985095
2026	steady	5	120	0.0024919358349552393
2026	steady	5	121	0.002491914155725994
2026	steady	5	122	0.002491894380486139
2026	steady	5	123	0.0024918763639329563
2026	steady	5	124	0.0024918599699186657
2026	steady	5	125	0.002491845071070046
2026	steady	5	126	0.002491831548399709
2026	steady	5	127	0.0024918192909133404
2026	steady	5	128	0.0024918081952165893
2026	steady	5	129	0.002491798165124682
2026	steady	5	130	0.002491789111277385
2026	steady	5	131	0.002491780950761444
2026	steady	5	132	0.00249177360674225
2026	steady	5	133	0.0024917670081061696
2026	steady	5	134	0.002491761089114579
2026	steady	5	135	0.0024917557890705177
2026	steady	5	136	0.002491751051998517
2026	steady	5	137	0.0024917468263380396
2026	steady	5	138	0.0024917430646507637
2026	steady	5	139	0.002491739723341831
2026	steady	5	140	0.0024917367623949896
2026	steady	5	141	0.0024917341451215487
2026	steady	5	142	0.0024917318379228995
2026	steady	5	143	0.002491729810066322
2026	steady	5	144	0.00249172803347374
2026	steady	5	145	0.002491726482523022
2026	steady	5	146	0.0024917251338614035
2026	steady	5	147	0.002491723966230583
2026	steady	5	148	0.0024917229603029995
2026	steady	5	149	0.0024917220985288414
2026	steady	5	150	0.00249172136499324
2026	steady	5	151	0.0024917207452832173
2026	steady	5	152	0.0024917202263638315
2026	steady	5	153	0.0024917197964630824
2026	steady	5	154	0.0024917194449650694
2026	steady	5	155	0.00249171916231095
2026	steady	5	156	0.002491718939907234
2026	steady	5	157	0.0024917187700409793
2026	steady	5	158	0.00249171864580147
2026	steady	5	159	0.0024917185610079462
2026	steady	5	160	0.002491718510143027
2026	steady	5	161	0.0024917184882914216
2026	steady	5	162	0.0024917184910835943
2026	steady	5	163	0.0024917185146440283
2026	steady	5	164	0.0024917185555437846
2026	steady	5	165	0.0024917186107570335
2026	steady	5	166	0.0024917186776212794
2026	steady	5	167	0.00249171875380102
2026	steady	5	168	0.0024917188372545486
2026	steady	5	169	0.002491718926203714
2026	steady	5	170	0.002491719019106359
2026	steady	5	171	0.0024917191146312597
2026	steady	5	172	0.002491719211635375
2026	steady	5	173	0.002491719309143181
2026	steady	5	174	0.0024917194063279677
2026	steady	5	175	0.002491719502494911
2026	steady	5	176	0.002491719597065773
2026	steady	5	177	0.0024917196895651063
2026	steady	5	178	0.0024917197796078218
2026	steady	5	179	0.002491719866888004
2026	steady	5	180	0.002491719951168876
2026	steady	5	181	0.0024917200322737893
2026	steady	5	182	0.002491720110078171
2026	steady	5	183	0.00249172018450233
2026	steady	5	184	0.002491720255505039
2026	steady	5	185	0.0024917203230778295
2026	steady	5	186	0.0024917203872399226
2026	steady	5	187	0.002491720448033748
2026	steady	5	188	0.002491720505520979
2026	steady	5	189	0.0024917205597790463
2026	steady	5	190	0.002491720610898065
2026	steady	5	191	0.00249172065897816
2026	steady	5	192	0.0024917207041271284
2026	steady	5	193	0.0024917207464583966
2026	steady	5	194	0.0024917207860892785
2026	steady	5	195	0.00249172082313945
2026	steady	5	196	0.0024917208577296675
2026	steady	5	197	0.0024917208899806606
2026	steady	5	198	0.0024917209200122103
2026	steady	5	199	0.0024917209479423776
2026	steady	5	200	0.002491720973886856
2177	collapse	0	0	0.002682975848678822
2177	collapse	0	1	0.0026781394702151957
2177	collapse	0	2	0.03205859561162289
2177	collapse	0	3	0.048750895206121476
2177	collapse	0	4	0.05879357007211301
2177	collapse	0	5	0.06628907460410627
2177	collapse	0	6	0.07286710549784998
2177	collapse	0	7	0.07932806818376849
2177	collapse	0	8	0.0858047067257093
2177	collapse	0	9	0.09219415072430209
2177	collapse	0	10	0.09825978383955693
2177	collapse	0	11	0.10359540916031226
2177	collapse	0	12	0.10766936578067052
2177	collapse	0	13	0.10993803752417976
2177	collapse	0	14	0.10994205035750192
2177	collapse	0	15	0.10738801795256503
2177	collapse	0	16	0.1022483935091694
2177	collapse	0	17	0.09484241641731896
2177	collapse	0	18	0.08581886908799956
2177	collapse	0	19	0.07601396557933504
2177	collapse	0	20	0.0662458128097119
2177	collapse	0	21	0.05713953229613577
2177	collapse	0	22	0.04904764910107846
2177	collapse	0	23	0.04207640092813119
2177	collapse	0	24	0.03617214879302488
2177	collapse	0	25	0.031207461149552963
2177	collapse	0	26	0.02704043006885888
2177	collapse	0	27	0.0235453502067848
2177	collapse	0	28	0.020619695104649217
2177	collapse	0	29	0.018178384065044233
2177	collapse	0	30	0.016146619063154875
2177	collapse	0	31	0.014456656976106713
2177	collapse	0	32	0.013048100486126124
2177	collapse	0	33	0.011869095111557532
2177	collapse	0	34	0.01087665974468927
2177	collapse	0	35	0.010035908133325467
2177	collapse	0	36	0.009318678877985842
2177	collapse	0	37	0.008702102236925855
2177	collapse	0	38	0.00816739052300863
2177	collapse	0	39	0.007698935205886428
2177	collapse	0	40	0.0072836851630886865
2177	collapse	0	41	0.006910738979910072
2177	collapse	0	42	0.006571077607381733
2177	collapse	0	43	0.006257373129834498
2177	collapse	0	44	0.0059638256205530454
2177	collapse	0	45	0.005685998231987109
2177	collapse	0	46	0.005420637576718674
2177	collapse	0	47	0.005165479796825604
2177	collapse	0	48	0.004919051180725212
2177	collapse	0	49	0.004680475623513839
2177	collapse	0	50	0.004449300534602697
2177	collapse	0	51	0.0042253494882353035
2177	collapse	0	52	0.004008605594538308
2177	collapse	0	53	0.0037682692625931125
2177	collapse	0	54	0.003488112657142378
2177	collapse	0	55	0.003191793322126679
2177	collapse	0	56	0.00289522712336755
2177	collapse	0	57	0.002608668165314948
2177	collapse	0	58	0.0023383268300413117
2177	collapse	0	59	0.0020875870767052755
2177	collapse	0	60	0.0018579023216923822
2177	collapse	0	61	0.001649443873490311
2177	collapse	0	62	0.0014615634571947273
2177	collapse	0	63	0.0012931183351204622
2177	collapse	0	64	0.001142696131439907
2177	collapse	0	65	0.0010087672227172021
2177	collapse	0	66	0.0008897853462138376
2177	collapse	0	67	0.0007842515846089244
2177	collapse	0	68	0.0006907527626513598
2177	collapse	0	69	0.0006079822287117843
2177	collapse	0	70	0.0005347487375306015
2177	collapse	0	71	0.0004699774987722348
2177	collapse	0	72	0.00041270625466836993
2177	collapse	0	73	0.0003620783818134581
2177	collapse	0	74	0.0003173343889823597
2177	collapse	0	75	0.00027780273888555155
2177	collapse	0	76	0.0002428906081007755
2177	collapse	0	77	0.00021207497967596904
2177	collapse	0	78	0.0001848943101908809
2177	collapse	0	79	0.00016094090760768195
2177	collapse	0	80	0.00013985408364259051
2177	collapse	0	81	0.00012131409438753605
2177	collapse	0	82	0.00010503684840293462
2177	collapse	0	83	9.07693377795163e-05
2177	collapse	0	84	7.82857317570483e-05
2177	collapse	0	85	6.738406259650291e-05
2177	collapse	0	86	5.7883428441929024e-05
2177	collapse	0	87	4.962163713052394e-05
2177	collapse	0	88	4.245321765496485e-05
2177	collapse	0	89	3.624773154803325e-05
2177	collapse	0	90	3.088832406629252e-05
2177	collapse	0	91	2.627046387702545e-05
2177	collapse	0	92	2.2300829210715777e-05
2177	collapse	0	93	1.8896307442622413e-05
2177	collapse	0	94	1.5983083280214948e-05
2177	collapse	0	95	1.3495797808069432e-05
2177	collapse	0	96	1.1376766405040015e-05
2177	collapse	0	97	9.575247978671833e-06
2177	collapse	0	98	8.046761151730393e-06
2177	collapse	0	99	6.752445151787636e-06
2177	collapse	0	100	5.658464399743934e-06
2177	collapse	0	101	4.735456376161435e-06
2177	collapse	0	102	3.9580224599307896e-06
2177	collapse	0	103	3.3042612494691646e-06
2177	collapse	0	104	2.755343526890716e-06
2177	collapse	0	105	2.2951276116305095e-06
2177	collapse	0	106	1.9098134426378283e-06
2177	collapse	0	107	1.587633372543325e-06
2177	collapse	0	108	1.3185773778125561e-06
2177	collapse	0	109	1.0941501953220846e-06
2177	collapse	0	110	9.071577869977718e-07
2177	collapse	0	111	7.515205024068587e-07
2177	collapse	0	112	6.221103430566234e-07
2177	collapse	0	113	5.146098186694763e-07
2177	collapse	0	114	4.2539001192188674e-07
2177	collapse	0	115	3.5140562205582407e-07
2177	collapse	0	116	2.9010492889770804e-07
2177	collapse	0	117	2.393527983842198e-07
2177	collapse	0	118	1.97365031686144e-07
2177	collapse	0	119	1.6265253707864127e-07
2177	collapse	0	120	1.3397397293216678e-07
2177	collapse	0	121	1.102956689436545e-07
2177	collapse	0	122	9.075777936766056e-08
2177	collapse	0	123	7.46457557287334e-08
2177	collapse	0	124	6.136634710716369e-08
2177	collapse	0	125	5.042744385475717e-08
2177	collapse	0	126	4.142117609915168e-08
2177	collapse	0	127	3.400976242703135e-08
2177	collapse	0	128	2.7913677612893563e-08
2177	collapse	0	129	2.2901772151159203e-08
2177	collapse	0	130	1.8783031632940122e-08
2177	collapse	0	131	1.5399711635044168e-08
2177	collapse	0	132	1.2621624657922575e-08
2177	collapse	0	133	1.0341390596887267e-08
2177	collapse	0	134	8.470492020634037e-09
2177	collapse	0	135	6.93600085173175e-09
2177	collapse	0	136	5.677864510100926e-09
2177	collapse	0	137	4.646657736504512e-09
2177	collapse	0	138	3.801721636238363e-09
2177	collapse	0	139	3.1096243900915476e-09
2177	collapse	0	140	2.542888931581279e-09
2177	collapse	0	141	2.0789419983679334e-09
2177	collapse	0	142	1.6992465997282718e-09
2177	collapse	0	143	1.3885863305954328e-09
2177	collapse	0	144	1.1344753019068643e-09
2177	collapse	0	145	9.266719135707878e-10
2177	collapse	0	146	7.567784117674484e-10
2177	collapse	0	147	6.179112663364474e-10
2177	collapse	0	148	5.044299778591485e-10
2177	collapse	0	149	4.1171406303474856e-10
2177	collapse	0	150	3.359797428553676e-10
2177	collapse	0	151	2.7412933121108416e-10
2177	collapse	0	152	2.2362754247470373e-10
2177	collapse	0	153	1.8239994768151919e-10
2177	collapse	0	154	1.4874964555059155e-10
2177	collapse	0	155	1.2128890637271539e-10
2177	collapse	0	156	9.888311839184501e-11
2177	collapse	0	157	8.06048382906518e-11
2177	collapse	0	158	6.569613686786547e-11
2177	collapse	0	159	5.353775219097515e-11
2177	collapse	0	160	4.36238272383486e-11
2177	collapse	0	161	3.5541227114369615e-11
2177	collapse	0	162	2.8952610458233708e-11
2177	collapse	0	163	2.3582577404752352e-11
2177	collapse	0	164	1.920633796680949e-11
2177	collapse	0	165	1.5640444603041325e-11
2177	collapse	0	166	1.2735214819987906e-11
2177	collapse	0	167	1.0368537081224111e-11
2177	collapse	0	168	8.440808653150449e-12
2177	collapse	0	169	6.870799449681305e-12
2177	collapse	0	170	5.5922732112517015e-12
2177	collapse	0	171	4.5512279216562825e-12
2177	collapse	0	172	3.703642426686666e-12
2177	collapse	0	173	3.0136367568105772e-12
2177	collapse	0	174	2.4519704828450132e-12
2177	collapse	0	175	1.994817215175291e-12
2177	collapse	0	176	1.6227646412602315e-12
2177	collapse	0	177	1.319998732845525e-12
2177	collapse	0	178	1.0736383129023833e-12
2177	collapse	0	179	8.731923560295848e-13
2177	collapse	0	180	7.101174536803146e-13
2177	collapse	0	181	5.774570111391539e-13
2177	collapse	0	182	4.69547123966207e-13
2177	collapse	0	183	3.817768447534273e-13
2177	collapse	0	184	3.103928088409737e-13
2177	collapse	0	185	2.5234003213278037e-13
2177	collapse	0	186	2.0513220067443847e-13
2177	collapse	0	187	1.6674600188910158e-13
2177	collapse	0	188	1.3553505178201214e-13
2177	collapse	0	189	1.1015979231602186e-13
2177	collapse	0	190	8.953040230524613e-14
2177	collapse	0	191	7.27603111912696e-14
2177	collapse	0	192	5.912835053575178e-14
2177	collapse	0	193	4.804794143995296e-14
2177	collapse	0	194	3.9042012466134653e-14
2177	collapse	0	195	3.172258430829518e-14
2177	collapse	0	196	2.5774154503447496e-14
2177	collapse	0	197	2.0940176107496634e-14
2177	collapse	0	198	1.7012055191336535e-14
2177	collapse	0	199	1.3820198720178557e-14
2177	collapse	0	200	1.122673133254619e-14
2177	collapse	1	0	0.03737603777495299
2177	collapse	1	1	0.037508849309594555
2177	collapse	1	2	0.03710866266936469
2177	collapse	1	3	0.036741236572453546
2177	collapse	1	4	0.03697835657557679
2177	collapse	1	5	0.03802389600982575
2177	collapse	1	6	0.0394984977547532
2177	collapse	1	7	0.04092261777077127
2177	collapse	1	8	0.041917872886054384
2177	collapse	1	9	0.042238990214582425
2177	collapse	1	10	0.041753329218456994
2177	collapse	1	11	0.040414148597938904
2177	collapse	1	12	0.038275751927548535
2177	collapse	1	13	0.03550355903840076
2177	collapse	1	14	0.03233617888163667
2177	collapse	1	15	0.02902128446223803
2177	collapse	1	16	0.02576501261118671
2177	collapse	1	17	0.022711140121389112
2177	collapse	1	18	0.01994486427676414
2177	collapse	1	19	0.017508002907554016
2177	collapse	1	20	0.01541319791569853
2177	collapse	1	21	0.013651017924208239
2177	collapse	1	22	0.012192698721833595
2177	collapse	1	23	0.010995423842401765
2177	collapse	1	24	0.010011304013655464
2177	collapse	1	25	0.009195466557936037
2177	collapse	1	26	0.008511216724112302
2177	collapse	1	27	0.00793230438923607
2177	collapse	1	28	0.007441832422146808
2177	collapse	1	29	0.0070286789592840515
2177	collapse	1	30	0.006683701952524677
2177	collapse	1	31	0.006397510122631043
2177	collapse	1	32	0.006160086974862008
2177	collapse	1	33	0.00596146250289556
2177	collapse	1	34	0.00579252187065718
2177	collapse	1	35	0.00564550311342804
2177	collapse	1	36	0.005514151402839939
2177	collapse	1	37	0.005393656682823084
2177	collapse	1	38	0.0052804960249317225
2177	collapse	1	39	0.005172251732125247
2177	collapse	1	40	0.005067435390255308
2177	collapse	1	41	0.00496532594848843
2177	collapse	1	42	0.004865821121705336
2177	collapse	1	43	0.004769299654185186
2177	collapse	1	44	0.0046764931471981715
2177	collapse	1	45	0.004588367992560471
2177	collapse	1	46	0.004506019367996537
2177	collapse	1	47	0.004430579792532863
2177	collapse	1	48	0.004363144374300735
2177	collapse	1	49	0.00430471383671378
2177	collapse	1	50	0.004256155046450079
2177	collapse	1	51	0.004218177461520036
2177	collapse	1	52	0.0041913229490902265
2177	collapse	1	53	0.004142048989406643
2177	collapse	1	54	0.004042986551795603
2177	collapse	1	55	0.003908120182954288
2177	collapse	1	56	0.003748461469969792
2177	collapse	1	57	0.0035726299768978234
2177	collapse	1	58	0.0033873242867759864
2177	collapse	1	59	0.0031977036534066067
2177	collapse	1	60	0.003007696966061743
2177	collapse	1	61	0.002820252630932313
2177	collapse	1	62	0.0026375404467835753
2177	collapse	1	63	0.002461114493278498
2177	collapse	1	64	0.0022920443725508856
2177	collapse	1	65	0.002131020777480384
2177	collapse	1	66	0.0019784402463353533
2177	collapse	1	67	0.0018344730561851215
2177	collapse	1	68	0.0016991174685554201
2177	collapse	1	69	0.0015722429390720343
2177	collapse	1	70	0.001453624412918554
2177	collapse	1	71	0.001342969429124487
2177	collapse	1	72	0.0012399394321242095
2177	collapse	1	73	0.0011441664249286553
2177	collapse	1	74	0.0010552658834170608
2177	collapse	1	75	0.0009728466765462537
2177	collapse	1	76	0.000896518595241568
2177	collapse	1	77	0.00082589797730679
2177	collapse	1	78	0.0007606118219247272
2177	collapse	1	79	0.0007003007111853218
2177	collapse	1	80	0.0006446207942917249
2177	collapse	1	81	0.0005932450399820503
2177	collapse	1	82	0.0005458639220873602
2177	collapse	1	83	0.0005021856702507202
2177	collapse	1	84	0.00046193619121329057
2177	collapse	1	85	0.00042485874455516965
2177	collapse	1	86	0.0003907134394035726
2177	collapse	1	87	0.00035927660460959184
2177	collapse	1	88	0.0003303400736130613
2177	collapse	1	89	0.00030371041614699984
2177	collapse	1	90	0.00027920814165909084
2177	collapse	1	91	0.0002566668935064499
2177	collapse	1	92	0.00023593264833416888
2177	collapse	1	93	0.0002168629313524368
2177	collapse	1	94	0.0001993260552983663
2177	collapse	1	95	0.00018320038855839277
2177	collapse	1	96	0.0001683736561146797
2177	collapse	1	97	0.00015474227556657396
2177	collapse	1	98	0.00014221072938657605
2177	collapse	1	99	0.0001306909737353615
2177	collapse	1	100	0.0001201018835302065
2177	collapse	1	101	0.00011036873299379103
2177	collapse	1	102	0.00010142271057191484
2177	collapse	1	103	9.320046687187436e-05
2177	collapse	1	104	8.564369411614484e-05
2177	collapse	1	105	7.86987355109451e-05
2177	collapse	1	106	7.2316222882082e-05
2177	collapse	1	107	6.645074091986656e-05
2177	collapse	1	108	6.10605163918374e-05
2177	collapse	1	109	5.610713071935112e-05
2177	collapse	1	110	5.155525436612515e-05
2177	collapse	1	111	4.7372401549075464e-05
2177	collapse	1	112	4.352870385077566e-05
2177	collapse	1	113	3.999670138585151e-05
2177	collapse	1	114	3.6751150248515257e-05
2177	collapse	1	115	3.3768845043634886e-05
2177	collapse	1	116	3.1028455378021995e-05
2177	collapse	1	117	2.8510375261118373e-05
2177	collapse	1	118	2.6196584434328485e-05
2177	collapse	1	119	2.40705207154409e-05
2177	collapse	1	120	2.211696250861838e-05
2177	collapse	1	121	2.032192069114621e-05
2177	collapse	1	122	1.8672539145435328e-05
2177	collapse	1	123	1.715700325867502e-05
2177	collapse	1	124	1.5764455763066583e-05
2177	collapse	1	125	1.4484919336829381e-05
2177	collapse	1	126	1.3309225430268064e-05
2177	collapse	1	127	1.2228948822256e-05
2177	collapse	1	128	1.1236347450670203e-05
2177	collapse	1	129	1.0324307095758584e-05
2177	collapse	1	130	9.486290528285867e-06
2177	collapse	1	131	8.716290764744366e-06
2177	collapse	1	132	8.00878810008234e-06
2177	collapse	1	133	7.358710614443608e-06
2177	collapse	1	134	6.761397874470458e-06
2177	collapse	1	135	6.212567571934295e-06
2177	collapse	1	136	5.708284862954908e-06
2177	collapse	1	137	5.244934189973008e-06
2177	collapse	1	138	4.819193386067854e-06
2177	collapse	1	139	4.428009877271535e-06
2177	collapse	1	140	4.0685788133260454e-06
2177	collapse	1	141	3.738322970954337e-06
2177	collapse	1	142	3.4348742862611217e-06
2177	collapse	1	143	3.1560568844263193e-06
2177	collapse	1	144	2.8998714854808722e-06
2177	collapse	1	145	2.6644810747326558e-06
2177	collapse	1	146	2.4481977354058233e-06
2177	collapse	1	147	2.2494705493315097e-06
2177	collapse	1	148	2.0668744791382234e-06
2177	collapse	1	149	1.899100152389022e-06
2177	collapse	1	150	1.7449444745481768e-06
2177	collapse	1	151	1.6033020035773297e-06
2177	collapse	1	152	1.4731570244013978e-06
2177	collapse	1	153	1.353576266485846e-06
2177	collapse	1	154	1.2437022123645226e-06
2177	collapse	1	155	1.1427469491834257e-06
2177	collapse	1	156	1.0499865192103433e-06
2177	collapse	1	157	9.647557288307538e-07
2177	collapse	1	158	8.864433788319656e-07
2177	collapse	1	159	8.144878817934747e-07
2177	collapse	1	160	7.483732351733461e-07
2177	collapse	1	161	6.876253212277847e-07
2177	collapse	1	162	6.318085072420602e-07
2177	collapse	1	163	5.805225217022854e-07
2177	collapse	1	164	5.333995840145239e-07
2177	collapse	1	165	4.901017671944397e-07
2177	collapse	1	166	4.5031857462015823e-07
2177	collapse	1	167	4.137647134750953e-07
2177	collapse	1	168	3.801780489172075e-07
2177	collapse	1	169	3.493177243064769e-07
2177	collapse	1	170	3.209624340127441e-07
2177	collapse	1	171	2.9490883641974765e-07
2177	collapse	1	172	2.7097009574624706e-07
2177	collapse	1	173	2.489745422285896e-07
2177	collapse	1	174	2.2876444105763681e-07
2177	collapse	1	175	2.101948612426755e-07
2177	collapse	1	176	1.9313263629137736e-07
2177	collapse	1	177	1.7745540925317497e-07
2177	collapse	1	178	1.630507552783066e-07
2177	collapse	1	179	1.4981537540057793e-07
2177	collapse	1	180	1.376543557625805e-07
2177	collapse	1	181	1.2648048697135247e-07
2177	collapse	1	182	1.1621363870362944e-07
2177	collapse	1	183	1.0678018507600279e-07
2177	collapse	1	184	9.811247665931894e-08
2177	collapse	1	185	9.014835535112422e-08
2177	collapse	1	186	8.283070862728401e-08
2177	collapse	1	187	7.610705997628571e-08
2177	collapse	1	188	6.992919257919546e-08
2177	collapse	1	189	6.425280353663959e-08
2177	collapse	1	190	5.903718616323277e-08
2177	collapse	1	191	5.424493807114519e-08
2177	collapse	1	192	4.98416929494352e-08
2177	collapse	1	193	4.579587411569659e-08
2177	collapse	1	194	4.2078468072700075e-08
2177	collapse	1	195	3.866281644616559e-08
2177	collapse	1	196	3.5524424811614844e-08
2177	collapse	1	197	3.264078703936674e-08
2177	collapse	1	198	2.99912238980208e-08
2177	collapse	1	199	2.7556734759023208e-08
2177	collapse	1	200	2.5319861338859666e-08
2177	collapse	2	0	0.03380087014403283
2177	collapse	2	1	0.03387378134280597
2177	collapse	2	2	0.018521054442676255
2177	collapse	2	3	0.010978659409184072
2177	collapse	2	4	0.006170313436041452
2177	collapse	2	5	0.003444842129880959
2177	collapse	2	6	0.0019554447707269686
2177	collapse	2	7	0.0011294238728071677
2177	collapse	2	8	0.0006599144062750361
2177	collapse	2	9	0.00038800904810221224
2177	collapse	2	10	0.00022874294238650508
2177	collapse	2	11	0.00013480915566139976
2177	collapse	2	12	7.924018252603759e-05
2177	collapse	2	13	4.640420883703713e-05
2177	collapse	2	14	2.7081794638928207e-05
2177	collapse	2	15	1.576948180855988e-05
2177	collapse	2	16	9.175834269286779e-06
2177	collapse	2	17	5.343827219918269e-06
2177	collapse	2	18	3.1198993901173726e-06
2177	collapse	2	19	1.8293814099648798e-06
2177	collapse	2	20	1.0796735628411366e-06
2177	collapse	2	21	6.428576289483763e-07
2177	collapse	2	22	3.8687653173996703e-07
2177	collapse	2	23	2.355160487188803e-07
2177	collapse	2	24	1.4499442045222774e-07
2177	collapse	2	25	9.01884382201083e-08
2177	collapse	2	26	5.66151528525761e-08
2177	collapse	2	27	3.583986482639469e-08
2177	collapse	2	28	2.2876238008827637e-08
2177	collapse	2	29	1.4727200757560534e-08
2177	collapse	2	30	9.56641520439156e-09
2177	collapse	2	31	6.2713350119697944e-09
2177	collapse	2	32	4.148733575372396e-09
2177	collapse	2	33	2.768835393058915e-09
2177	collapse	2	34	1.8637104126924108e-09
2177	collapse	2	35	1.2649991259534237e-09
2177	collapse	2	36	8.658881279872379e-10
2177	collapse	2	37	5.979169079559287e-10
2177	collapse	2	38	4.1677202664252564e-10
2177	collapse	2	39	2.935110474073989e-10
2177	collapse	2	40	2.0908029115541037e-10
2177	collapse	2	41	1.5084926660933193e-10
2177	collapse	2	42	1.1039472212091484e-10
2177	collapse	2	43	8.206899215863555e-11
2177	collapse	2	44	6.206670089863066e-11
2177	collapse	2	45	4.781169504819432e-11
2177	collapse	2	46	3.755175809630407e-11
2177	collapse	2	47	3.008925682569674e-11
2177	collapse	2	48	2.4601323570469054e-11
2177	collapse	2	49	2.051934402091503e-11
2177	collapse	2	50	1.7447907228318004e-11
2177	collapse	2	51	1.5110113875383775e-11
2177	collapse	2	52	1.331054749453963e-11
2177	collapse	2	53	1.181338314272467e-11
2177	collapse	2	54	1.0469056563725683e-11
2177	collapse	2	55	9.2691719261916e-12
2177	collapse	2	56	8.202117640680646e-12
2177	collapse	2	57	7.2553210697309714e-12
2177	collapse	2	58	6.416396471309097e-12
2177	collapse	2	59	5.673694232427728e-12
2177	collapse	2	60	5.0165299655112935e-12
2177	collapse	2	61	4.435245787568413e-12
2177	collapse	2	62	3.9211866923279276e-12
2177	collapse	2	63	3.4666368092617305e-12
2177	collapse	2	64	3.064739450337849e-12
2177	collapse	2	65	2.709413426977252e-12
2177	collapse	2	66	2.3952719095771477e-12
2177	collapse	2	67	2.117546751371046e-12
2177	collapse	2	68	1.872019414708046e-12
2177	collapse	2	69	1.6549587100242635e-12
2177	collapse	2	70	1.4630650950486099e-12
2177	collapse	2	71	1.293421069617122e-12
2177	collapse	2	72	1.1434471223595503e-12
2177	collapse	2	73	1.010862675321695e-12
2177	collapse	2	74	8.93651496472516e-13
2177	collapse	2	75	7.900310892838953e-13
2177	collapse	2	76	6.984256132419432e-13
2177	collapse	2	77	6.174419341381244e-13
2177	collapse	2	78	5.458484457895621e-13
2177	collapse	2	79	4.825563443440739e-13
2177	collapse	2	80	4.266030721695879e-13
2177	collapse	2	81	3.771376805215208e-13
2177	collapse	2	82	3.3340788892140334e-13
2177	collapse	2	83	2.9474864474083884e-13
2177	collapse	2	84	2.6057200916641394e-13
2177	collapse	2	85	2.303582158193257e-13
2177	collapse	2	86	2.036477660968674e-13
2177	collapse	2	87	1.8003444104725009e-13
2177	collapse	2	88	1.5915912351577123e-13
2177	collapse	2	89	1.4070433661635298e-13
2177	collapse	2	90	1.2438941547278352e-13
2177	collapse	2	91	1.099662388028551e-13
2177	collapse	2	92	9.721545543168318e-14
2177	collapse	2	93	8.594314834687075e-14
2177	collapse	2	94	7.597788556207976e-14
2177	collapse	2	95	6.716811293805867e-14
